,Invoice Date,Product,Region,Retailer,Sales Method,State,Price per Unit,Total Sales,Units Sold
7364,16-03-2021,Men's Street Footwear,Southeast,Sports Direct,Outlet,Florida,35,60,17
7365,13-11-2021,Men's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,36,62,17
7366,12-03-2021,Men's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,30,49,16
7367,13-06-2021,Men's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,35,71,20
7368,13-04-2021,Men's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,37,66,18
7369,14-09-2021,Men's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,31,63,20
7370,13-10-2021,Men's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,34,59,17
7371,14-05-2021,Men's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,37,69,19
7372,12-07-2021,Men's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,37,81,22
7373,13-08-2021,Men's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,39,82,21
7374,12-12-2021,Men's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,42,88,21
7375,17-02-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Florida,50,2000,40
7376,16-03-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Florida,60,2250,38
7377,16-03-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Florida,48,63,13
7378,17-02-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Florida,33,41,12
7379,13-04-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Georgia,56,63,11
7380,13-02-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Georgia,28,37,13
7381,12-03-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Georgia,40,45,11
7382,13-11-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Georgia,46,72,16
7383,13-08-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Georgia,50,64,13
7384,12-07-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Georgia,51,80,16
7385,14-09-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Georgia,46,62,14
7386,13-10-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Georgia,46,50,11
7387,14-05-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Georgia,53,66,12
7388,13-06-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Georgia,53,101,19
7389,23-12-2021,Women's Apparel,Southeast,Sports Direct,Outlet,Virginia,65,124,19
7390,17-02-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Florida,50,1375,28
7391,16-03-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Florida,60,1950,33
7392,16-03-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Florida,42,48,11
7393,17-02-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Florida,36,34,9
7394,13-06-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Georgia,33,44,13
7395,14-05-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Georgia,34,39,11
7396,13-02-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Georgia,30,24,8
7397,13-10-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Georgia,32,36,11
7398,12-03-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Georgia,38,30,8
7399,12-07-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Georgia,39,50,13
7400,13-04-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Georgia,40,38,10
7401,13-08-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Georgia,42,63,15
7402,14-09-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Georgia,35,42,12
7403,13-11-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Georgia,37,52,14
7404,23-12-2021,Women's Athletic Footwear,Southeast,Sports Direct,Outlet,Virginia,51,90,18
7405,16-03-2021,Women's Street Footwear,Southeast,Sports Direct,Outlet,Florida,65,2763,43
7406,16-03-2021,Women's Street Footwear,Southeast,Sports Direct,Outlet,Florida,47,70,15
7407,14-09-2021,Women's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,32,43,14
7408,13-04-2021,Women's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,36,41,11
7409,13-10-2021,Women's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,32,39,12
7410,12-03-2021,Women's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,39,48,12
7411,13-06-2021,Women's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,39,62,16
7412,14-05-2021,Women's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,40,58,15
7413,13-11-2021,Women's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,39,57,15
7414,12-07-2021,Women's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,41,75,18
7415,13-08-2021,Women's Street Footwear,Southeast,Sports Direct,Outlet,Georgia,42,63,15
7416,23-12-2021,Women's Street Footwear,Southeast,Sports Direct,Outlet,Virginia,53,87,17
7417,18-05-2021,Men's Apparel,Southeast,Walmart,Outlet,Florida,55,1238,23
7418,17-04-2021,Men's Apparel,Southeast,Walmart,Outlet,Florida,60,1200,20
7419,17-04-2021,Men's Apparel,Southeast,Walmart,Outlet,Florida,47,28,6
7420,17-10-2021,Men's Apparel,Southeast,Walmart,Outlet,Florida,47,55,12
7421,16-07-2021,Men's Apparel,Southeast,Walmart,Outlet,Florida,68,141,21
7422,17-06-2021,Men's Apparel,Southeast,Walmart,Outlet,Florida,71,109,15
7423,18-09-2021,Men's Apparel,Southeast,Walmart,Outlet,Florida,54,51,9
7424,17-08-2021,Men's Apparel,Southeast,Walmart,Outlet,Florida,63,105,17
7425,18-05-2021,Men's Apparel,Southeast,Walmart,Outlet,Florida,42,29,7
7426,17-11-2021,Men's Apparel,Southeast,Walmart,Outlet,Florida,58,85,15
7427,18-05-2021,Men's Athletic Footwear,Southeast,Walmart,Outlet,Florida,65,2763,43
7428,17-04-2021,Men's Athletic Footwear,Southeast,Walmart,Outlet,Florida,70,2450,35
7429,17-04-2021,Men's Athletic Footwear,Southeast,Walmart,Outlet,Florida,51,54,11
7430,17-08-2021,Men's Athletic Footwear,Southeast,Walmart,Outlet,Florida,60,163,27
7431,18-05-2021,Men's Athletic Footwear,Southeast,Walmart,Outlet,Florida,46,61,13
7432,16-07-2021,Men's Athletic Footwear,Southeast,Walmart,Outlet,Florida,74,195,26
7433,17-10-2021,Men's Athletic Footwear,Southeast,Walmart,Outlet,Florida,43,82,19
7434,17-06-2021,Men's Athletic Footwear,Southeast,Walmart,Outlet,Florida,53,119,22
7435,18-09-2021,Men's Athletic Footwear,Southeast,Walmart,Outlet,Florida,45,68,15
7436,16-12-2021,Men's Athletic Footwear,Southeast,Walmart,Outlet,Florida,55,141,26
7437,17-11-2021,Men's Athletic Footwear,Southeast,Walmart,Outlet,Florida,46,106,23
7438,18-05-2021,Men's Street Footwear,Southeast,Walmart,Outlet,Florida,60,3450,58
7439,17-06-2021,Men's Street Footwear,Southeast,Walmart,Outlet,Florida,65,5363,83
7440,17-04-2021,Men's Street Footwear,Southeast,Walmart,Outlet,Florida,65,3575,55
7441,17-06-2021,Men's Street Footwear,Southeast,Walmart,Outlet,Florida,50,136,27
7442,18-05-2021,Men's Street Footwear,Southeast,Walmart,Outlet,Florida,44,88,20
7443,17-11-2021,Men's Street Footwear,Southeast,Walmart,Outlet,Florida,41,77,19
7444,17-04-2021,Men's Street Footwear,Southeast,Walmart,Outlet,Florida,47,80,17
7445,16-12-2021,Men's Street Footwear,Southeast,Walmart,Outlet,Florida,58,162,28
7446,17-08-2021,Men's Street Footwear,Southeast,Walmart,Outlet,Florida,68,173,26
7447,17-10-2021,Men's Street Footwear,Southeast,Walmart,Outlet,Florida,39,55,14
7448,18-09-2021,Men's Street Footwear,Southeast,Walmart,Outlet,Florida,44,68,16
7449,16-07-2021,Men's Street Footwear,Southeast,Walmart,Outlet,Florida,68,202,30
7450,18-05-2021,Women's Apparel,Southeast,Walmart,Outlet,Florida,70,4025,58
7451,17-04-2021,Women's Apparel,Southeast,Walmart,Outlet,Florida,75,2813,38
7452,18-05-2021,Women's Apparel,Southeast,Walmart,Outlet,Florida,48,83,17
7453,17-06-2021,Women's Apparel,Southeast,Walmart,Outlet,Florida,74,184,25
7454,16-07-2021,Women's Apparel,Southeast,Walmart,Outlet,Florida,75,146,20
7455,18-09-2021,Women's Apparel,Southeast,Walmart,Outlet,Florida,42,42,10
7456,17-08-2021,Women's Apparel,Southeast,Walmart,Outlet,Florida,60,58,10
7457,17-04-2021,Women's Apparel,Southeast,Walmart,Outlet,Florida,57,64,11
7458,17-11-2021,Women's Apparel,Southeast,Walmart,Outlet,Florida,66,131,20
7459,17-10-2021,Women's Apparel,Southeast,Walmart,Outlet,Florida,53,74,14
7460,17-04-2021,Women's Athletic Footwear,Southeast,Walmart,Outlet,Florida,55,1650,30
7461,18-05-2021,Women's Athletic Footwear,Southeast,Walmart,Outlet,Florida,60,1950,33
7462,16-07-2021,Women's Athletic Footwear,Southeast,Walmart,Outlet,Florida,59,110,19
7463,17-08-2021,Women's Athletic Footwear,Southeast,Walmart,Outlet,Florida,64,94,15
7464,18-05-2021,Women's Athletic Footwear,Southeast,Walmart,Outlet,Florida,39,42,11
7465,17-11-2021,Women's Athletic Footwear,Southeast,Walmart,Outlet,Florida,47,80,17
7466,17-10-2021,Women's Athletic Footwear,Southeast,Walmart,Outlet,Florida,40,48,12
7467,17-04-2021,Women's Athletic Footwear,Southeast,Walmart,Outlet,Florida,41,37,9
7468,18-09-2021,Women's Athletic Footwear,Southeast,Walmart,Outlet,Florida,44,34,8
7469,17-06-2021,Women's Athletic Footwear,Southeast,Walmart,Outlet,Florida,66,129,20
7470,18-05-2021,Women's Street Footwear,Southeast,Walmart,Outlet,Florida,65,2763,43
7471,17-04-2021,Women's Street Footwear,Southeast,Walmart,Outlet,Florida,70,2800,40
7472,18-09-2021,Women's Street Footwear,Southeast,Walmart,Outlet,Florida,39,37,10
7473,17-06-2021,Women's Street Footwear,Southeast,Walmart,Outlet,Florida,60,143,24
7474,17-08-2021,Women's Street Footwear,Southeast,Walmart,Outlet,Florida,62,143,23
7475,17-10-2021,Women's Street Footwear,Southeast,Walmart,Outlet,Florida,43,55,13
7476,17-04-2021,Women's Street Footwear,Southeast,Walmart,Outlet,Florida,49,65,13
7477,16-07-2021,Women's Street Footwear,Southeast,Walmart,Outlet,Florida,72,171,24
7478,18-05-2021,Women's Street Footwear,Southeast,Walmart,Outlet,Florida,46,61,13
7479,17-11-2021,Women's Street Footwear,Southeast,Walmart,Outlet,Florida,44,76,17
7480,16-12-2021,Men's Apparel,Southeast,West Gear,Outlet,Florida,64,115,18
7481,16-12-2021,Women's Apparel,Southeast,West Gear,Outlet,Florida,64,128,20
7482,16-12-2021,Women's Athletic Footwear,Southeast,West Gear,Outlet,Florida,58,118,20
7483,16-12-2021,Women's Street Footwear,Southeast,West Gear,Outlet,Florida,64,131,20
7484,22-03-2021,Men's Apparel,West,Foot Locker,Outlet,Arizona,41,16,4
7485,24-05-2021,Men's Apparel,West,Foot Locker,Outlet,Arizona,39,24,6
7486,24-09-2021,Men's Apparel,West,Foot Locker,Outlet,Arizona,41,52,13
7487,23-04-2021,Men's Apparel,West,Foot Locker,Outlet,Arizona,43,20,5
7488,23-06-2021,Men's Apparel,West,Foot Locker,Outlet,Arizona,43,31,7
7489,23-11-2021,Men's Apparel,West,Foot Locker,Outlet,Arizona,44,44,10
7490,23-02-2021,Men's Apparel,West,Foot Locker,Outlet,Arizona,36,18,5
7491,22-07-2021,Men's Apparel,West,Foot Locker,Outlet,Arizona,40,58,15
7492,23-10-2021,Men's Apparel,West,Foot Locker,Outlet,Arizona,44,39,9
7493,23-08-2021,Men's Apparel,West,Foot Locker,Outlet,Arizona,45,61,14
7494,23-01-2021,Men's Apparel,West,Foot Locker,Outlet,Idaho,35,24,7
7495,23-10-2021,Men's Athletic Footwear,West,Foot Locker,Outlet,Arizona,33,58,18
7496,24-05-2021,Men's Athletic Footwear,West,Foot Locker,Outlet,Arizona,36,42,12
7497,23-06-2021,Men's Athletic Footwear,West,Foot Locker,Outlet,Arizona,36,51,14
7498,23-08-2021,Men's Athletic Footwear,West,Foot Locker,Outlet,Arizona,46,87,19
7499,23-04-2021,Men's Athletic Footwear,West,Foot Locker,Outlet,Arizona,37,33,9
7500,22-03-2021,Men's Athletic Footwear,West,Foot Locker,Outlet,Arizona,38,44,12
7501,22-12-2021,Men's Athletic Footwear,West,Foot Locker,Outlet,Arizona,33,70,21
7502,22-07-2021,Men's Athletic Footwear,West,Foot Locker,Outlet,Arizona,40,65,16
7503,24-09-2021,Men's Athletic Footwear,West,Foot Locker,Outlet,Arizona,34,68,20
7504,23-11-2021,Men's Athletic Footwear,West,Foot Locker,Outlet,Arizona,38,62,16
7505,23-02-2021,Men's Athletic Footwear,West,Foot Locker,Outlet,Idaho,28,36,13
7506,23-01-2021,Men's Athletic Footwear,West,Foot Locker,Outlet,Idaho,30,42,14
7507,22-07-2021,Men's Street Footwear,West,Foot Locker,Outlet,Arizona,40,86,22
7508,23-11-2021,Men's Street Footwear,West,Foot Locker,Outlet,Arizona,31,47,15
7509,24-05-2021,Men's Street Footwear,West,Foot Locker,Outlet,Arizona,38,70,18
7510,23-04-2021,Men's Street Footwear,West,Foot Locker,Outlet,Arizona,40,70,18
7511,23-06-2021,Men's Street Footwear,West,Foot Locker,Outlet,Arizona,37,72,19
7512,22-03-2021,Men's Street Footwear,West,Foot Locker,Outlet,Arizona,29,46,16
7513,22-12-2021,Men's Street Footwear,West,Foot Locker,Outlet,Arizona,35,68,19
7514,23-08-2021,Men's Street Footwear,West,Foot Locker,Outlet,Arizona,41,80,19
7515,24-09-2021,Men's Street Footwear,West,Foot Locker,Outlet,Arizona,35,64,18
7516,23-10-2021,Men's Street Footwear,West,Foot Locker,Outlet,Arizona,36,61,17
7517,23-02-2021,Men's Street Footwear,West,Foot Locker,Outlet,Idaho,21,34,16
7518,23-01-2021,Men's Street Footwear,West,Foot Locker,Outlet,Idaho,23,31,14
7519,23-02-2021,Women's Apparel,West,Foot Locker,Outlet,Arizona,31,36,12
7520,22-03-2021,Women's Apparel,West,Foot Locker,Outlet,Arizona,37,40,11
7521,23-11-2021,Women's Apparel,West,Foot Locker,Outlet,Arizona,39,55,14
7522,23-08-2021,Women's Apparel,West,Foot Locker,Outlet,Arizona,48,63,13
7523,23-10-2021,Women's Apparel,West,Foot Locker,Outlet,Arizona,47,50,11
7524,24-05-2021,Women's Apparel,West,Foot Locker,Outlet,Arizona,53,66,12
7525,22-07-2021,Women's Apparel,West,Foot Locker,Outlet,Arizona,46,67,15
7526,23-04-2021,Women's Apparel,West,Foot Locker,Outlet,Arizona,49,54,11
7527,23-06-2021,Women's Apparel,West,Foot Locker,Outlet,Arizona,46,73,16
7528,24-09-2021,Women's Apparel,West,Foot Locker,Outlet,Arizona,43,57,13
7529,23-01-2021,Women's Apparel,West,Foot Locker,Outlet,Idaho,27,38,14
7530,24-09-2021,Women's Athletic Footwear,West,Foot Locker,Outlet,Arizona,33,41,12
7531,22-03-2021,Women's Athletic Footwear,West,Foot Locker,Outlet,Arizona,38,26,7
7532,24-05-2021,Women's Athletic Footwear,West,Foot Locker,Outlet,Arizona,39,36,9
7533,22-07-2021,Women's Athletic Footwear,West,Foot Locker,Outlet,Arizona,36,41,11
7534,23-10-2021,Women's Athletic Footwear,West,Foot Locker,Outlet,Arizona,32,33,10
7535,23-06-2021,Women's Athletic Footwear,West,Foot Locker,Outlet,Arizona,38,40,11
7536,23-04-2021,Women's Athletic Footwear,West,Foot Locker,Outlet,Arizona,40,31,8
7537,23-02-2021,Women's Athletic Footwear,West,Foot Locker,Outlet,Arizona,26,18,7
7538,23-11-2021,Women's Athletic Footwear,West,Foot Locker,Outlet,Arizona,33,38,12
7539,23-08-2021,Women's Athletic Footwear,West,Foot Locker,Outlet,Arizona,43,52,12
7540,23-01-2021,Women's Athletic Footwear,West,Foot Locker,Outlet,Idaho,30,26,9
7541,23-10-2021,Women's Street Footwear,West,Foot Locker,Outlet,Arizona,31,34,11
7542,24-09-2021,Women's Street Footwear,West,Foot Locker,Outlet,Arizona,34,49,15
7543,23-04-2021,Women's Street Footwear,West,Foot Locker,Outlet,Arizona,42,52,12
7544,24-05-2021,Women's Street Footwear,West,Foot Locker,Outlet,Arizona,41,54,13
7545,23-06-2021,Women's Street Footwear,West,Foot Locker,Outlet,Arizona,41,60,15
7546,23-11-2021,Women's Street Footwear,West,Foot Locker,Outlet,Arizona,33,41,12
7547,22-07-2021,Women's Street Footwear,West,Foot Locker,Outlet,Arizona,39,61,16
7548,22-03-2021,Women's Street Footwear,West,Foot Locker,Outlet,Arizona,37,44,12
7549,23-08-2021,Women's Street Footwear,West,Foot Locker,Outlet,Arizona,37,57,15
7550,23-01-2021,Women's Street Footwear,West,Foot Locker,Outlet,Idaho,31,45,15
7551,23-02-2021,Women's Street Footwear,West,Foot Locker,Outlet,Idaho,28,35,12
7552,22-12-2021,Men's Apparel,West,Kohl's,Outlet,Arizona,42,46,11
7553,26-01-2021,Men's Apparel,West,Kohl's,Outlet,Arizona,33,31,9
7554,26-02-2021,Men's Apparel,West,Kohl's,Outlet,New Mexico,34,21,6
7555,25-07-2021,Men's Apparel,West,Kohl's,Outlet,New Mexico,40,64,16
7556,25-03-2021,Men's Apparel,West,Kohl's,Outlet,New Mexico,41,22,5
7557,26-10-2021,Men's Apparel,West,Kohl's,Outlet,New Mexico,41,47,11
7558,26-08-2021,Men's Apparel,West,Kohl's,Outlet,New Mexico,48,78,16
7559,27-09-2021,Men's Apparel,West,Kohl's,Outlet,New Mexico,40,58,15
7560,26-06-2021,Men's Apparel,West,Kohl's,Outlet,New Mexico,44,41,9
7561,27-05-2021,Men's Apparel,West,Kohl's,Outlet,New Mexico,45,35,8
7562,26-04-2021,Men's Apparel,West,Kohl's,Outlet,New Mexico,46,28,6
7563,26-11-2021,Men's Apparel,West,Kohl's,Outlet,New Mexico,54,71,13
7564,26-01-2021,Men's Athletic Footwear,West,Kohl's,Outlet,Arizona,30,44,15
7565,26-02-2021,Men's Athletic Footwear,West,Kohl's,Outlet,Arizona,36,49,14
7566,27-05-2021,Men's Athletic Footwear,West,Kohl's,Outlet,New Mexico,46,63,14
7567,26-10-2021,Men's Athletic Footwear,West,Kohl's,Outlet,New Mexico,38,69,18
7568,26-11-2021,Men's Athletic Footwear,West,Kohl's,Outlet,New Mexico,44,79,18
7569,25-07-2021,Men's Athletic Footwear,West,Kohl's,Outlet,New Mexico,45,95,21
7570,26-06-2021,Men's Athletic Footwear,West,Kohl's,Outlet,New Mexico,47,88,19
7571,26-08-2021,Men's Athletic Footwear,West,Kohl's,Outlet,New Mexico,44,92,21
7572,25-03-2021,Men's Athletic Footwear,West,Kohl's,Outlet,New Mexico,36,49,14
7573,27-09-2021,Men's Athletic Footwear,West,Kohl's,Outlet,New Mexico,39,73,19
7574,26-04-2021,Men's Athletic Footwear,West,Kohl's,Outlet,New Mexico,43,47,11
7575,25-12-2021,Men's Athletic Footwear,West,Kohl's,Outlet,New Mexico,47,102,22
7576,26-02-2021,Men's Street Footwear,West,Kohl's,Outlet,Arizona,27,47,17
7577,26-01-2021,Men's Street Footwear,West,Kohl's,Outlet,Arizona,27,41,15
7578,26-10-2021,Men's Street Footwear,West,Kohl's,Outlet,New Mexico,35,60,17
7579,26-08-2021,Men's Street Footwear,West,Kohl's,Outlet,New Mexico,40,90,22
7580,26-06-2021,Men's Street Footwear,West,Kohl's,Outlet,New Mexico,37,83,22
7581,25-07-2021,Men's Street Footwear,West,Kohl's,Outlet,New Mexico,41,102,25
7582,25-03-2021,Men's Street Footwear,West,Kohl's,Outlet,New Mexico,30,56,19
7583,27-05-2021,Men's Street Footwear,West,Kohl's,Outlet,New Mexico,43,79,18
7584,26-11-2021,Men's Street Footwear,West,Kohl's,Outlet,New Mexico,47,83,18
7585,27-09-2021,Men's Street Footwear,West,Kohl's,Outlet,New Mexico,37,76,21
7586,26-04-2021,Men's Street Footwear,West,Kohl's,Outlet,New Mexico,41,68,17
7587,25-12-2021,Men's Street Footwear,West,Kohl's,Outlet,New Mexico,44,105,24
7588,26-01-2021,Women's Apparel,West,Kohl's,Outlet,Arizona,36,60,17
7589,22-12-2021,Women's Apparel,West,Kohl's,Outlet,Arizona,43,58,14
7590,26-02-2021,Women's Apparel,West,Kohl's,Outlet,New Mexico,35,49,14
7591,26-06-2021,Women's Apparel,West,Kohl's,Outlet,New Mexico,50,96,19
7592,26-04-2021,Women's Apparel,West,Kohl's,Outlet,New Mexico,56,65,12
7593,27-05-2021,Women's Apparel,West,Kohl's,Outlet,New Mexico,56,74,13
7594,27-09-2021,Women's Apparel,West,Kohl's,Outlet,New Mexico,48,75,16
7595,26-11-2021,Women's Apparel,West,Kohl's,Outlet,New Mexico,56,95,17
7596,25-03-2021,Women's Apparel,West,Kohl's,Outlet,New Mexico,44,58,13
7597,26-10-2021,Women's Apparel,West,Kohl's,Outlet,New Mexico,57,75,13
7598,25-07-2021,Women's Apparel,West,Kohl's,Outlet,New Mexico,49,78,16
7599,26-08-2021,Women's Apparel,West,Kohl's,Outlet,New Mexico,50,77,15
7600,26-01-2021,Women's Athletic Footwear,West,Kohl's,Outlet,Arizona,30,30,10
7601,22-12-2021,Women's Athletic Footwear,West,Kohl's,Outlet,Arizona,32,41,13
7602,26-02-2021,Women's Athletic Footwear,West,Kohl's,Outlet,New Mexico,29,26,9
7603,26-08-2021,Women's Athletic Footwear,West,Kohl's,Outlet,New Mexico,46,70,15
7604,25-03-2021,Women's Athletic Footwear,West,Kohl's,Outlet,New Mexico,37,33,9
7605,26-04-2021,Women's Athletic Footwear,West,Kohl's,Outlet,New Mexico,37,36,10
7606,26-06-2021,Women's Athletic Footwear,West,Kohl's,Outlet,New Mexico,37,47,13
7607,27-09-2021,Women's Athletic Footwear,West,Kohl's,Outlet,New Mexico,37,54,15
7608,26-11-2021,Women's Athletic Footwear,West,Kohl's,Outlet,New Mexico,40,54,14
7609,27-05-2021,Women's Athletic Footwear,West,Kohl's,Outlet,New Mexico,43,47,11
7610,26-10-2021,Women's Athletic Footwear,West,Kohl's,Outlet,New Mexico,35,39,11
